Year,State,Ag District,County,Value,Location,ANSI Code,State Initial
2005,North Carolina,Northern Coastal,Perquimans,64.0,"Perquimans County, North Carolina",37143,NC
2005,North Carolina,Central Coastal,Pitt,56.0,"Pitt County, North Carolina",37147,NC
2005,North Carolina,Central Piedmont,Randolph,55.0,"Randolph County, North Carolina",37151,NC
2005,North Carolina,Southern Coastal,Robeson,61.0,"Robeson County, North Carolina",37155,NC
2005,North Carolina,Northern Piedmont,Rockingham,45.0,"Rockingham County, North Carolina",37157,NC
2005,North Carolina,Central Piedmont,Rowan,64.0,"Rowan County, North Carolina",37159,NC
2005,North Carolina,Southern Coastal,Sampson,54.0,"Sampson County, North Carolina",37163,NC
2005,North Carolina,Southern Piedmont,Union,66.0,"Union County, North Carolina",37179,NC
2005,North Carolina,Northern Piedmont,Vance,43.0,"Vance County, North Carolina",37181,NC
2005,North Carolina,Central Piedmont,Wake,45.0,"Wake County, North Carolina",37183,NC
2005,North Carolina,Northern Piedmont,Warren,49.0,"Warren County, North Carolina",37185,NC
2005,North Carolina,Northern Coastal,Washington,69.0,"Washington County, North Carolina",37187,NC
2004,North Carolina,Northern Piedmont,Alamance,45.0,"Alamance County, North Carolina",37001,NC
2004,North Carolina,Central Piedmont,Catawba,48.0,"Catawba County, North Carolina",37035,NC
2004,North Carolina,Northern Coastal,Currituck,54.0,"Currituck County, North Carolina",37053,NC
2004,North Carolina,Central Piedmont,Davidson,49.0,"Davidson County, North Carolina",37057,NC
2004,North Carolina,Central Piedmont,Davie,45.0,"Davie County, North Carolina",37059,NC
2004,North Carolina,Northern Piedmont,Franklin,47.0,"Franklin County, North Carolina",37069,NC
2004,North Carolina,Northern Piedmont,Granville,42.0,"Granville County, North Carolina",37077,NC
2004,North Carolina,Central Coastal,Greene,51.0,"Greene County, North Carolina",37079,NC
2004,North Carolina,Northern Piedmont,Guilford,52.0,"Guilford County, North Carolina",37081,NC
2004,North Carolina,Central Coastal,Johnston,49.0,"Johnston County, North Carolina",37101,NC
2004,North Carolina,Central Coastal,Lenoir,42.0,"Lenoir County, North Carolina",37107,NC
2004,North Carolina,Northern Coastal,Martin,50.0,"Martin County, North Carolina",37117,NC
2004,North Carolina,Northern Piedmont,Orange,49.0,"Orange County, North Carolina",37135,NC
2004,North Carolina,Northern Coastal,Pasquotank,59.0,"Pasquotank County, North Carolina",37139,NC
2004,North Carolina,Northern Coastal,Perquimans,58.0,"Perquimans County, North Carolina",37143,NC
2004,North Carolina,Central Coastal,Pitt,47.0,"Pitt County, North Carolina",37147,NC
2004,North Carolina,Central Piedmont,Randolph,46.0,"Randolph County, North Carolina",37151,NC
2004,North Carolina,Southern Coastal,Robeson,52.0,"Robeson County, North Carolina",37155,NC
2004,North Carolina,Northern Piedmont,Rockingham,47.0,"Rockingham County, North Carolina",37157,NC
2004,North Carolina,Central Piedmont,Rowan,57.0,"Rowan County, North Carolina",37159,NC
2004,North Carolina,Southern Coastal,Sampson,46.0,"Sampson County, North Carolina",37163,NC
2004,North Carolina,Southern Piedmont,Union,55.0,"Union County, North Carolina",37179,NC
2004,North Carolina,Northern Piedmont,Vance,47.0,"Vance County, North Carolina",37181,NC
2004,North Carolina,Central Piedmont,Wake,40.0,"Wake County, North Carolina",37183,NC
2004,North Carolina,Northern Piedmont,Warren,51.0,"Warren County, North Carolina",37185,NC
2004,North Carolina,Northern Coastal,Washington,55.0,"Washington County, North Carolina",37187,NC
2003,North Carolina,Northern Piedmont,Alamance,30.0,"Alamance County, North Carolina",37001,NC
2003,North Carolina,Central Piedmont,Catawba,36.0,"Catawba County, North Carolina",37035,NC
2003,North Carolina,Northern Coastal,Currituck,43.0,"Currituck County, North Carolina",37053,NC
2003,North Carolina,Central Piedmont,Davidson,29.0,"Davidson County, North Carolina",37057,NC
2003,North Carolina,Central Piedmont,Davie,32.0,"Davie County, North Carolina",37059,NC
2003,North Carolina,Northern Piedmont,Franklin,33.0,"Franklin County, North Carolina",37069,NC
2003,North Carolina,Northern Piedmont,Granville,23.0,"Granville County, North Carolina",37077,NC
2003,North Carolina,Central Coastal,Greene,43.0,"Greene County, North Carolina",37079,NC
2003,North Carolina,Northern Piedmont,Guilford,22.0,"Guilford County, North Carolina",37081,NC
2003,North Carolina,Central Coastal,Johnston,38.0,"Johnston County, North Carolina",37101,NC
2003,North Carolina,Central Coastal,Lenoir,38.0,"Lenoir County, North Carolina",37107,NC
2003,North Carolina,Northern Coastal,Martin,35.0,"Martin County, North Carolina",37117,NC
2003,North Carolina,Northern Piedmont,Orange,43.0,"Orange County, North Carolina",37135,NC
2003,North Carolina,Northern Coastal,Pasquotank,23.0,"Pasquotank County, North Carolina",37139,NC
2003,North Carolina,Northern Coastal,Perquimans,45.0,"Perquimans County, North Carolina",37143,NC
2003,North Carolina,Central Coastal,Pitt,36.0,"Pitt County, North Carolina",37147,NC
2003,North Carolina,Central Piedmont,Randolph,26.0,"Randolph County, North Carolina",37151,NC
2003,North Carolina,Southern Coastal,Robeson,39.0,"Robeson County, North Carolina",37155,NC
2003,North Carolina,Northern Piedmont,Rockingham,33.0,"Rockingham County, North Carolina",37157,NC
2003,North Carolina,Central Piedmont,Rowan,42.0,"Rowan County, North Carolina",37159,NC
2003,North Carolina,Southern Coastal,Sampson,40.0,"Sampson County, North Carolina",37163,NC
2003,North Carolina,Southern Piedmont,Union,30.0,"Union County, North Carolina",37179,NC
2003,North Carolina,Northern Piedmont,Vance,35.0,"Vance County, North Carolina",37181,NC
2003,North Carolina,Central Piedmont,Wake,31.0,"Wake County, North Carolina",37183,NC
2003,North Carolina,Northern Piedmont,Warren,31.0,"Warren County, North Carolina",37185,NC
2003,North Carolina,Northern Coastal,Washington,44.0,"Washington County, North Carolina",37187,NC
2002,North Carolina,Northern Piedmont,Alamance,43.0,"Alamance County, North Carolina",37001,NC
2002,North Carolina,Central Piedmont,Catawba,44.0,"Catawba County, North Carolina",37035,NC
2002,North Carolina,Northern Coastal,Currituck,51.0,"Currituck County, North Carolina",37053,NC
2002,North Carolina,Central Piedmont,Davidson,44.0,"Davidson County, North Carolina",37057,NC
2002,North Carolina,Central Piedmont,Davie,37.0,"Davie County, North Carolina",37059,NC
2002,North Carolina,Northern Piedmont,Franklin,39.0,"Franklin County, North Carolina",37069,NC
2002,North Carolina,Northern Piedmont,Granville,38.0,"Granville County, North Carolina",37077,NC
2002,North Carolina,Central Coastal,Greene,36.0,"Greene County, North Carolina",37079,NC
2002,North Carolina,Northern Piedmont,Guilford,43.0,"Guilford County, North Carolina",37081,NC
2002,North Carolina,Central Coastal,Johnston,44.0,"Johnston County, North Carolina",37101,NC
2002,North Carolina,Central Coastal,Lenoir,35.0,"Lenoir County, North Carolina",37107,NC
2002,North Carolina,Northern Coastal,Martin,43.0,"Martin County, North Carolina",37117,NC
2002,North Carolina,Northern Piedmont,Orange,43.0,"Orange County, North Carolina",37135,NC
2002,North Carolina,Northern Coastal,Pasquotank,38.0,"Pasquotank County, North Carolina",37139,NC
2002,North Carolina,Northern Coastal,Perquimans,49.0,"Perquimans County, North Carolina",37143,NC
2002,North Carolina,Central Coastal,Pitt,41.0,"Pitt County, North Carolina",37147,NC
2002,North Carolina,Central Piedmont,Randolph,44.0,"Randolph County, North Carolina",37151,NC
2002,North Carolina,Southern Coastal,Robeson,38.0,"Robeson County, North Carolina",37155,NC
2002,North Carolina,Northern Piedmont,Rockingham,36.0,"Rockingham County, North Carolina",37157,NC
2002,North Carolina,Central Piedmont,Rowan,49.0,"Rowan County, North Carolina",37159,NC
2002,North Carolina,Southern Coastal,Sampson,36.0,"Sampson County, North Carolina",37163,NC
2002,North Carolina,Southern Piedmont,Union,44.0,"Union County, North Carolina",37179,NC
2002,North Carolina,Northern Piedmont,Vance,42.0,"Vance County, North Carolina",37181,NC
2002,North Carolina,Central Piedmont,Wake,31.0,"Wake County, North Carolina",37183,NC
2002,North Carolina,Northern Piedmont,Warren,44.0,"Warren County, North Carolina",37185,NC
2002,North Carolina,Northern Coastal,Washington,51.0,"Washington County, North Carolina",37187,NC
2001,North Carolina,Northern Piedmont,Alamance,47.0,"Alamance County, North Carolina",37001,NC
2001,North Carolina,Central Piedmont,Catawba,43.0,"Catawba County, North Carolina",37035,NC
2001,North Carolina,Northern Coastal,Currituck,44.0,"Currituck County, North Carolina",37053,NC
2001,North Carolina,Central Piedmont,Davidson,36.0,"Davidson County, North Carolina",37057,NC
2001,North Carolina,Central Piedmont,Davie,49.0,"Davie County, North Carolina",37059,NC
2001,North Carolina,Northern Piedmont,Franklin,38.0,"Franklin County, North Carolina",37069,NC
2001,North Carolina,Northern Piedmont,Granville,36.0,"Granville County, North Carolina",37077,NC
2001,North Carolina,Central Coastal,Greene,37.0,"Greene County, North Carolina",37079,NC
2001,North Carolina,Northern Piedmont,Guilford,42.0,"Guilford County, North Carolina",37081,NC
2001,North Carolina,Central Coastal,Johnston,42.0,"Johnston County, North Carolina",37101,NC
2001,North Carolina,Central Coastal,Lenoir,28.0,"Lenoir County, North Carolina",37107,NC
2001,North Carolina,Northern Coastal,Martin,40.0,"Martin County, North Carolina",37117,NC
2001,North Carolina,Northern Piedmont,Orange,38.0,"Orange County, North Carolina",37135,NC
2001,North Carolina,Northern Coastal,Pasquotank,40.0,"Pasquotank County, North Carolina",37139,NC
2001,North Carolina,Northern Coastal,Perquimans,51.0,"Perquimans County, North Carolina",37143,NC
2001,North Carolina,Central Coastal,Pitt,39.0,"Pitt County, North Carolina",37147,NC
2001,North Carolina,Central Piedmont,Randolph,43.0,"Randolph County, North Carolina",37151,NC
2001,North Carolina,Southern Coastal,Robeson,32.0,"Robeson County, North Carolina",37155,NC
2001,North Carolina,Northern Piedmont,Rockingham,37.0,"Rockingham County, North Carolina",37157,NC
2001,North Carolina,Central Piedmont,Rowan,49.0,"Rowan County, North Carolina",37159,NC
2001,North Carolina,Southern Coastal,Sampson,26.0,"Sampson County, North Carolina",37163,NC
2001,North Carolina,Southern Piedmont,Union,50.0,"Union County, North Carolina",37179,NC
2001,North Carolina,Northern Piedmont,Vance,38.0,"Vance County, North Carolina",37181,NC
2001,North Carolina,Central Piedmont,Wake,40.0,"Wake County, North Carolina",37183,NC
2001,North Carolina,Northern Piedmont,Warren,43.0,"Warren County, North Carolina",37185,NC
2001,North Carolina,Northern Coastal,Washington,34.0,"Washington County, North Carolina",37187,NC
2000,North Carolina,Northern Piedmont,Alamance,53.0,"Alamance County, North Carolina",37001,NC
2000,North Carolina,Central Piedmont,Catawba,51.0,"Catawba County, North Carolina",37035,NC
2000,North Carolina,Northern Coastal,Currituck,49.0,"Currituck County, North Carolina",37053,NC
2000,North Carolina,Central Piedmont,Davidson,51.0,"Davidson County, North Carolina",37057,NC
2000,North Carolina,Central Piedmont,Davie,54.0,"Davie County, North Carolina",37059,NC
2000,North Carolina,Northern Piedmont,Franklin,44.0,"Franklin County, North Carolina",37069,NC
2000,North Carolina,Northern Piedmont,Granville,43.0,"Granville County, North Carolina",37077,NC
2000,North Carolina,Central Coastal,Greene,51.0,"Greene County, North Carolina",37079,NC
2000,North Carolina,Northern Piedmont,Guilford,49.0,"Guilford County, North Carolina",37081,NC
2000,North Carolina,Central Coastal,Johnston,54.0,"Johnston County, North Carolina",37101,NC
2000,North Carolina,Central Coastal,Lenoir,43.0,"Lenoir County, North Carolina",37107,NC
2000,North Carolina,Northern Coastal,Martin,43.0,"Martin County, North Carolina",37117,NC
2000,North Carolina,Northern Piedmont,Orange,41.0,"Orange County, North Carolina",37135,NC
2000,North Carolina,Northern Coastal,Pasquotank,50.0,"Pasquotank County, North Carolina",37139,NC
2000,North Carolina,Northern Coastal,Perquimans,54.0,"Perquimans County, North Carolina",37143,NC
2000,North Carolina,Central Coastal,Pitt,41.0,"Pitt County, North Carolina",37147,NC
2000,North Carolina,Central Piedmont,Randolph,55.0,"Randolph County, North Carolina",37151,NC
2000,North Carolina,Southern Coastal,Robeson,51.0,"Robeson County, North Carolina",37155,NC
2000,North Carolina,Northern Piedmont,Rockingham,39.0,"Rockingham County, North Carolina",37157,NC
2000,North Carolina,Central Piedmont,Rowan,53.0,"Rowan County, North Carolina",37159,NC
2000,North Carolina,Southern Coastal,Sampson,50.0,"Sampson County, North Carolina",37163,NC
2000,North Carolina,Southern Piedmont,Union,58.0,"Union County, North Carolina",37179,NC
2000,North Carolina,Northern Piedmont,Vance,49.0,"Vance County, North Carolina",37181,NC
2000,North Carolina,Central Piedmont,Wake,40.0,"Wake County, North Carolina",37183,NC
2000,North Carolina,Northern Piedmont,Warren,43.0,"Warren County, North Carolina",37185,NC
2000,North Carolina,Northern Coastal,Washington,57.0,"Washington County, North Carolina",37187,NC
1999,North Carolina,Northern Piedmont,Alamance,57.0,"Alamance County, North Carolina",37001,NC
1999,North Carolina,Central Piedmont,Catawba,53.0,"Catawba County, North Carolina",37035,NC
1999,North Carolina,Northern Coastal,Currituck,54.0,"Currituck County, North Carolina",37053,NC
1999,North Carolina,Central Piedmont,Davidson,54.0,"Davidson County, North Carolina",37057,NC
1999,North Carolina,Central Piedmont,Davie,50.0,"Davie County, North Carolina",37059,NC
1999,North Carolina,Northern Piedmont,Franklin,52.0,"Franklin County, North Carolina",37069,NC
1999,North Carolina,Northern Piedmont,Granville,44.0,"Granville County, North Carolina",37077,NC
1999,North Carolina,Central Coastal,Greene,50.0,"Greene County, North Carolina",37079,NC
1999,North Carolina,Northern Piedmont,Guilford,49.0,"Guilford County, North Carolina",37081,NC
1999,North Carolina,Central Coastal,Johnston,47.0,"Johnston County, North Carolina",37101,NC
1999,North Carolina,Central Coastal,Lenoir,43.0,"Lenoir County, North Carolina",37107,NC
1999,North Carolina,Northern Coastal,Martin,41.0,"Martin County, North Carolina",37117,NC
1999,North Carolina,Northern Piedmont,Orange,45.0,"Orange County, North Carolina",37135,NC
1999,North Carolina,Northern Coastal,Pasquotank,55.0,"Pasquotank County, North Carolina",37139,NC
1999,North Carolina,Northern Coastal,Perquimans,60.0,"Perquimans County, North Carolina",37143,NC
1999,North Carolina,Central Coastal,Pitt,42.0,"Pitt County, North Carolina",37147,NC
1999,North Carolina,Central Piedmont,Randolph,56.0,"Randolph County, North Carolina",37151,NC
1999,North Carolina,Southern Coastal,Robeson,50.0,"Robeson County, North Carolina",37155,NC
1999,North Carolina,Northern Piedmont,Rockingham,38.0,"Rockingham County, North Carolina",37157,NC
1999,North Carolina,Central Piedmont,Rowan,55.0,"Rowan County, North Carolina",37159,NC
1999,North Carolina,Southern Coastal,Sampson,51.0,"Sampson County, North Carolina",37163,NC
1999,North Carolina,Southern Piedmont,Union,55.0,"Union County, North Carolina",37179,NC
1999,North Carolina,Northern Piedmont,Vance,54.0,"Vance County, North Carolina",37181,NC
1999,North Carolina,Central Piedmont,Wake,42.0,"Wake County, North Carolina",37183,NC
1999,North Carolina,Northern Piedmont,Warren,46.0,"Warren County, North Carolina",37185,NC
1999,North Carolina,Northern Coastal,Washington,51.0,"Washington County, North Carolina",37187,NC
1998,North Carolina,Northern Piedmont,Alamance,41.0,"Alamance County, North Carolina",37001,NC
1998,North Carolina,Central Piedmont,Catawba,40.0,"Catawba County, North Carolina",37035,NC
1998,North Carolina,Northern Coastal,Currituck,47.0,"Currituck County, North Carolina",37053,NC
1998,North Carolina,Central Piedmont,Davidson,45.0,"Davidson County, North Carolina",37057,NC
1998,North Carolina,Central Piedmont,Davie,44.0,"Davie County, North Carolina",37059,NC
1998,North Carolina,Northern Piedmont,Franklin,40.0,"Franklin County, North Carolina",37069,NC
1998,North Carolina,Northern Piedmont,Granville,46.0,"Granville County, North Carolina",37077,NC
