Year,State,Ag District,County,Value,Location,ANSI Code,State Initial
2001,Mississippi,North Central,Marshall,29.2,"Marshall County, Mississippi",28093,MS
2001,Mississippi,East Central,Monroe,29.4,"Monroe County, Mississippi",28095,MS
2001,Mississippi,East Central,Noxubee,32.0,"Noxubee County, Mississippi",28103,MS
2001,Mississippi,North Central,Panola,30.6,"Panola County, Mississippi",28107,MS
2001,Mississippi,Northeast,Pontotoc,26.0,"Pontotoc County, Mississippi",28115,MS
2001,Mississippi,Northeast,Prentiss,28.0,"Prentiss County, Mississippi",28117,MS
2001,Mississippi,Upper Delta,Quitman,29.6,"Quitman County, Mississippi",28119,MS
2001,Mississippi,Lower Delta,Sharkey,34.8,"Sharkey County, Mississippi",28125,MS
2001,Mississippi,Lower Delta,Sunflower,34.3,"Sunflower County, Mississippi",28133,MS
2001,Mississippi,Upper Delta,Tallahatchie,34.6,"Tallahatchie County, Mississippi",28135,MS
2001,Mississippi,North Central,Tate,32.9,"Tate County, Mississippi",28137,MS
2001,Mississippi,Upper Delta,Tunica,29.4,"Tunica County, Mississippi",28143,MS
2001,Mississippi,Northeast,Union,30.0,"Union County, Mississippi",28145,MS
2001,Mississippi,Lower Delta,Washington,36.8,"Washington County, Mississippi",28151,MS
2001,Mississippi,Lower Delta,Yazoo,29.5,"Yazoo County, Mississippi",28163,MS
2000,Mississippi,Northeast,Alcorn,21.8,"Alcorn County, Mississippi",28003,MS
2000,Mississippi,North Central,Benton,13.5,"Benton County, Mississippi",28009,MS
2000,Mississippi,Upper Delta,Bolivar,31.3,"Bolivar County, Mississippi",28011,MS
2000,Mississippi,North Central,Calhoun,11.6,"Calhoun County, Mississippi",28013,MS
2000,Mississippi,Upper Delta,Coahoma,22.8,"Coahoma County, Mississippi",28027,MS
2000,Mississippi,North Central,De Soto,20.1,"De Soto County, Mississippi",28033,MS
2000,Mississippi,Southwest,Hinds,18.8,"Hinds County, Mississippi",28049,MS
2000,Mississippi,Central,Holmes,18.4,"Holmes County, Mississippi",28051,MS
2000,Mississippi,Lower Delta,Humphreys,17.9,"Humphreys County, Mississippi",28053,MS
2000,Mississippi,Lower Delta,Issaquena,20.2,"Issaquena County, Mississippi",28055,MS
2000,Mississippi,Lower Delta,Leflore,27.5,"Leflore County, Mississippi",28083,MS
2000,Mississippi,Central,Madison,12.9,"Madison County, Mississippi",28089,MS
2000,Mississippi,North Central,Marshall,11.6,"Marshall County, Mississippi",28093,MS
2000,Mississippi,East Central,Monroe,10.2,"Monroe County, Mississippi",28095,MS
2000,Mississippi,East Central,Noxubee,17.9,"Noxubee County, Mississippi",28103,MS
2000,Mississippi,North Central,Panola,17.0,"Panola County, Mississippi",28107,MS
2000,Mississippi,Northeast,Pontotoc,14.6,"Pontotoc County, Mississippi",28115,MS
2000,Mississippi,Northeast,Prentiss,13.6,"Prentiss County, Mississippi",28117,MS
2000,Mississippi,Upper Delta,Quitman,16.5,"Quitman County, Mississippi",28119,MS
2000,Mississippi,Lower Delta,Sharkey,22.4,"Sharkey County, Mississippi",28125,MS
2000,Mississippi,Lower Delta,Sunflower,24.6,"Sunflower County, Mississippi",28133,MS
2000,Mississippi,Upper Delta,Tallahatchie,17.4,"Tallahatchie County, Mississippi",28135,MS
2000,Mississippi,North Central,Tate,17.8,"Tate County, Mississippi",28137,MS
2000,Mississippi,Upper Delta,Tunica,17.6,"Tunica County, Mississippi",28143,MS
2000,Mississippi,Northeast,Union,15.8,"Union County, Mississippi",28145,MS
2000,Mississippi,Lower Delta,Washington,31.5,"Washington County, Mississippi",28151,MS
2000,Mississippi,Lower Delta,Yazoo,17.7,"Yazoo County, Mississippi",28163,MS
1999,Mississippi,Northeast,Alcorn,11.4,"Alcorn County, Mississippi",28003,MS
1999,Mississippi,North Central,Benton,17.0,"Benton County, Mississippi",28009,MS
1999,Mississippi,Upper Delta,Bolivar,30.5,"Bolivar County, Mississippi",28011,MS
1999,Mississippi,North Central,Calhoun,16.4,"Calhoun County, Mississippi",28013,MS
1999,Mississippi,Upper Delta,Coahoma,24.8,"Coahoma County, Mississippi",28027,MS
1999,Mississippi,North Central,De Soto,25.4,"De Soto County, Mississippi",28033,MS
1999,Mississippi,Southwest,Hinds,23.2,"Hinds County, Mississippi",28049,MS
1999,Mississippi,Central,Holmes,21.4,"Holmes County, Mississippi",28051,MS
1999,Mississippi,Lower Delta,Humphreys,20.4,"Humphreys County, Mississippi",28053,MS
1999,Mississippi,Lower Delta,Issaquena,26.5,"Issaquena County, Mississippi",28055,MS
1999,Mississippi,Lower Delta,Leflore,25.9,"Leflore County, Mississippi",28083,MS
1999,Mississippi,Central,Madison,21.4,"Madison County, Mississippi",28089,MS
1999,Mississippi,North Central,Marshall,15.5,"Marshall County, Mississippi",28093,MS
1999,Mississippi,East Central,Monroe,16.0,"Monroe County, Mississippi",28095,MS
1999,Mississippi,East Central,Noxubee,24.4,"Noxubee County, Mississippi",28103,MS
1999,Mississippi,North Central,Panola,21.5,"Panola County, Mississippi",28107,MS
1999,Mississippi,Northeast,Pontotoc,14.5,"Pontotoc County, Mississippi",28115,MS
1999,Mississippi,Northeast,Prentiss,12.3,"Prentiss County, Mississippi",28117,MS
1999,Mississippi,Upper Delta,Quitman,20.2,"Quitman County, Mississippi",28119,MS
1999,Mississippi,Lower Delta,Sharkey,21.5,"Sharkey County, Mississippi",28125,MS
1999,Mississippi,Lower Delta,Sunflower,24.3,"Sunflower County, Mississippi",28133,MS
1999,Mississippi,Upper Delta,Tallahatchie,21.1,"Tallahatchie County, Mississippi",28135,MS
1999,Mississippi,North Central,Tate,24.1,"Tate County, Mississippi",28137,MS
1999,Mississippi,Upper Delta,Tunica,25.2,"Tunica County, Mississippi",28143,MS
1999,Mississippi,Northeast,Union,15.9,"Union County, Mississippi",28145,MS
1999,Mississippi,Lower Delta,Washington,31.5,"Washington County, Mississippi",28151,MS
1999,Mississippi,Lower Delta,Yazoo,20.6,"Yazoo County, Mississippi",28163,MS
1998,Mississippi,Northeast,Alcorn,24.3,"Alcorn County, Mississippi",28003,MS
1998,Mississippi,North Central,Benton,26.2,"Benton County, Mississippi",28009,MS
1998,Mississippi,Upper Delta,Bolivar,26.0,"Bolivar County, Mississippi",28011,MS
1998,Mississippi,North Central,Calhoun,18.8,"Calhoun County, Mississippi",28013,MS
1998,Mississippi,Upper Delta,Coahoma,25.2,"Coahoma County, Mississippi",28027,MS
1998,Mississippi,North Central,De Soto,29.5,"De Soto County, Mississippi",28033,MS
1998,Mississippi,Southwest,Hinds,25.0,"Hinds County, Mississippi",28049,MS
1998,Mississippi,Central,Holmes,24.5,"Holmes County, Mississippi",28051,MS
1998,Mississippi,Lower Delta,Humphreys,24.5,"Humphreys County, Mississippi",28053,MS
1998,Mississippi,Lower Delta,Issaquena,24.7,"Issaquena County, Mississippi",28055,MS
1998,Mississippi,Lower Delta,Leflore,23.8,"Leflore County, Mississippi",28083,MS
1998,Mississippi,Central,Madison,24.1,"Madison County, Mississippi",28089,MS
1998,Mississippi,North Central,Marshall,27.3,"Marshall County, Mississippi",28093,MS
1998,Mississippi,East Central,Monroe,20.4,"Monroe County, Mississippi",28095,MS
1998,Mississippi,East Central,Noxubee,24.4,"Noxubee County, Mississippi",28103,MS
1998,Mississippi,North Central,Panola,20.7,"Panola County, Mississippi",28107,MS
1998,Mississippi,Northeast,Pontotoc,21.1,"Pontotoc County, Mississippi",28115,MS
1998,Mississippi,Northeast,Prentiss,23.6,"Prentiss County, Mississippi",28117,MS
1998,Mississippi,Upper Delta,Quitman,19.0,"Quitman County, Mississippi",28119,MS
1998,Mississippi,Lower Delta,Sharkey,25.0,"Sharkey County, Mississippi",28125,MS
1998,Mississippi,Lower Delta,Sunflower,25.1,"Sunflower County, Mississippi",28133,MS
1998,Mississippi,Upper Delta,Tallahatchie,19.7,"Tallahatchie County, Mississippi",28135,MS
1998,Mississippi,North Central,Tate,27.0,"Tate County, Mississippi",28137,MS
1998,Mississippi,Upper Delta,Tunica,23.5,"Tunica County, Mississippi",28143,MS
1998,Mississippi,Northeast,Union,23.8,"Union County, Mississippi",28145,MS
1998,Mississippi,Lower Delta,Washington,27.5,"Washington County, Mississippi",28151,MS
1998,Mississippi,Lower Delta,Yazoo,24.5,"Yazoo County, Mississippi",28163,MS
1997,Mississippi,Northeast,Alcorn,25.5,"Alcorn County, Mississippi",28003,MS
1997,Mississippi,North Central,Benton,32.3,"Benton County, Mississippi",28009,MS
1997,Mississippi,Upper Delta,Bolivar,35.7,"Bolivar County, Mississippi",28011,MS
1997,Mississippi,North Central,Calhoun,21.8,"Calhoun County, Mississippi",28013,MS
1997,Mississippi,Upper Delta,Coahoma,35.3,"Coahoma County, Mississippi",28027,MS
1997,Mississippi,North Central,De Soto,34.0,"De Soto County, Mississippi",28033,MS
1997,Mississippi,Southwest,Hinds,27.3,"Hinds County, Mississippi",28049,MS
1997,Mississippi,Central,Holmes,32.2,"Holmes County, Mississippi",28051,MS
1997,Mississippi,Lower Delta,Humphreys,29.6,"Humphreys County, Mississippi",28053,MS
1997,Mississippi,Lower Delta,Issaquena,28.8,"Issaquena County, Mississippi",28055,MS
1997,Mississippi,Lower Delta,Leflore,33.7,"Leflore County, Mississippi",28083,MS
1997,Mississippi,Central,Madison,25.8,"Madison County, Mississippi",28089,MS
1997,Mississippi,North Central,Marshall,35.3,"Marshall County, Mississippi",28093,MS
1997,Mississippi,East Central,Monroe,21.3,"Monroe County, Mississippi",28095,MS
1997,Mississippi,East Central,Noxubee,30.3,"Noxubee County, Mississippi",28103,MS
1997,Mississippi,North Central,Panola,26.9,"Panola County, Mississippi",28107,MS
1997,Mississippi,Northeast,Pontotoc,20.0,"Pontotoc County, Mississippi",28115,MS
1997,Mississippi,Northeast,Prentiss,24.2,"Prentiss County, Mississippi",28117,MS
1997,Mississippi,Upper Delta,Quitman,29.5,"Quitman County, Mississippi",28119,MS
1997,Mississippi,Lower Delta,Sharkey,30.0,"Sharkey County, Mississippi",28125,MS
1997,Mississippi,Lower Delta,Sunflower,34.6,"Sunflower County, Mississippi",28133,MS
1997,Mississippi,Upper Delta,Tallahatchie,29.8,"Tallahatchie County, Mississippi",28135,MS
1997,Mississippi,North Central,Tate,29.5,"Tate County, Mississippi",28137,MS
1997,Mississippi,Upper Delta,Tunica,29.9,"Tunica County, Mississippi",28143,MS
1997,Mississippi,Northeast,Union,21.2,"Union County, Mississippi",28145,MS
1997,Mississippi,Lower Delta,Washington,34.8,"Washington County, Mississippi",28151,MS
1997,Mississippi,Lower Delta,Yazoo,28.3,"Yazoo County, Mississippi",28163,MS
1996,Mississippi,Northeast,Alcorn,32.9,"Alcorn County, Mississippi",28003,MS
1996,Mississippi,North Central,Benton,34.2,"Benton County, Mississippi",28009,MS
1996,Mississippi,Upper Delta,Bolivar,33.3,"Bolivar County, Mississippi",28011,MS
1996,Mississippi,North Central,Calhoun,30.4,"Calhoun County, Mississippi",28013,MS
1996,Mississippi,Upper Delta,Coahoma,31.8,"Coahoma County, Mississippi",28027,MS
1996,Mississippi,North Central,De Soto,33.3,"De Soto County, Mississippi",28033,MS
1996,Mississippi,Southwest,Hinds,28.7,"Hinds County, Mississippi",28049,MS
1996,Mississippi,Central,Holmes,28.0,"Holmes County, Mississippi",28051,MS
1996,Mississippi,Lower Delta,Humphreys,25.0,"Humphreys County, Mississippi",28053,MS
1996,Mississippi,Lower Delta,Issaquena,28.0,"Issaquena County, Mississippi",28055,MS
1996,Mississippi,Lower Delta,Leflore,31.6,"Leflore County, Mississippi",28083,MS
1996,Mississippi,Central,Madison,32.4,"Madison County, Mississippi",28089,MS
1996,Mississippi,North Central,Marshall,36.4,"Marshall County, Mississippi",28093,MS
1996,Mississippi,East Central,Monroe,30.8,"Monroe County, Mississippi",28095,MS
1996,Mississippi,East Central,Noxubee,31.8,"Noxubee County, Mississippi",28103,MS
1996,Mississippi,North Central,Panola,27.0,"Panola County, Mississippi",28107,MS
1996,Mississippi,Northeast,Pontotoc,27.2,"Pontotoc County, Mississippi",28115,MS
1996,Mississippi,Northeast,Prentiss,29.0,"Prentiss County, Mississippi",28117,MS
1996,Mississippi,Upper Delta,Quitman,30.0,"Quitman County, Mississippi",28119,MS
1996,Mississippi,Lower Delta,Sharkey,29.3,"Sharkey County, Mississippi",28125,MS
1996,Mississippi,Lower Delta,Sunflower,32.3,"Sunflower County, Mississippi",28133,MS
1996,Mississippi,Upper Delta,Tallahatchie,31.3,"Tallahatchie County, Mississippi",28135,MS
1996,Mississippi,North Central,Tate,34.6,"Tate County, Mississippi",28137,MS
1996,Mississippi,Upper Delta,Tunica,34.4,"Tunica County, Mississippi",28143,MS
1996,Mississippi,Northeast,Union,30.2,"Union County, Mississippi",28145,MS
1996,Mississippi,Lower Delta,Washington,31.6,"Washington County, Mississippi",28151,MS
1996,Mississippi,Lower Delta,Yazoo,28.0,"Yazoo County, Mississippi",28163,MS
1995,Mississippi,Northeast,Alcorn,24.6,"Alcorn County, Mississippi",28003,MS
1995,Mississippi,North Central,Benton,24.7,"Benton County, Mississippi",28009,MS
1995,Mississippi,Upper Delta,Bolivar,23.4,"Bolivar County, Mississippi",28011,MS
1995,Mississippi,North Central,Calhoun,22.8,"Calhoun County, Mississippi",28013,MS
1995,Mississippi,Upper Delta,Coahoma,20.6,"Coahoma County, Mississippi",28027,MS
1995,Mississippi,North Central,De Soto,27.5,"De Soto County, Mississippi",28033,MS
1995,Mississippi,Southwest,Hinds,17.9,"Hinds County, Mississippi",28049,MS
1995,Mississippi,Central,Holmes,22.6,"Holmes County, Mississippi",28051,MS
1995,Mississippi,Lower Delta,Humphreys,17.9,"Humphreys County, Mississippi",28053,MS
1995,Mississippi,Lower Delta,Issaquena,16.2,"Issaquena County, Mississippi",28055,MS
1995,Mississippi,Lower Delta,Leflore,19.9,"Leflore County, Mississippi",28083,MS
1995,Mississippi,Central,Madison,21.1,"Madison County, Mississippi",28089,MS
1995,Mississippi,North Central,Marshall,26.5,"Marshall County, Mississippi",28093,MS
1995,Mississippi,East Central,Monroe,20.0,"Monroe County, Mississippi",28095,MS
1995,Mississippi,East Central,Noxubee,21.6,"Noxubee County, Mississippi",28103,MS
1995,Mississippi,North Central,Panola,17.3,"Panola County, Mississippi",28107,MS
1995,Mississippi,Northeast,Pontotoc,19.5,"Pontotoc County, Mississippi",28115,MS
1995,Mississippi,Northeast,Prentiss,23.4,"Prentiss County, Mississippi",28117,MS
1995,Mississippi,Upper Delta,Quitman,16.5,"Quitman County, Mississippi",28119,MS
1995,Mississippi,Lower Delta,Sharkey,18.2,"Sharkey County, Mississippi",28125,MS
1995,Mississippi,Lower Delta,Sunflower,21.0,"Sunflower County, Mississippi",28133,MS
1995,Mississippi,Upper Delta,Tallahatchie,17.2,"Tallahatchie County, Mississippi",28135,MS
1995,Mississippi,North Central,Tate,28.0,"Tate County, Mississippi",28137,MS
1995,Mississippi,Upper Delta,Tunica,23.0,"Tunica County, Mississippi",28143,MS
1995,Mississippi,Northeast,Union,22.2,"Union County, Mississippi",28145,MS
1995,Mississippi,Lower Delta,Washington,25.5,"Washington County, Mississippi",28151,MS
1995,Mississippi,Lower Delta,Yazoo,17.2,"Yazoo County, Mississippi",28163,MS
1994,Mississippi,Northeast,Alcorn,25.4,"Alcorn County, Mississippi",28003,MS
1994,Mississippi,North Central,Benton,30.0,"Benton County, Mississippi",28009,MS
1994,Mississippi,Upper Delta,Bolivar,35.2,"Bolivar County, Mississippi",28011,MS
1994,Mississippi,North Central,Calhoun,25.8,"Calhoun County, Mississippi",28013,MS
1994,Mississippi,Upper Delta,Coahoma,35.7,"Coahoma County, Mississippi",28027,MS
1994,Mississippi,North Central,De Soto,34.7,"De Soto County, Mississippi",28033,MS
1994,Mississippi,Southwest,Hinds,26.3,"Hinds County, Mississippi",28049,MS
1994,Mississippi,Central,Holmes,29.1,"Holmes County, Mississippi",28051,MS
1994,Mississippi,Lower Delta,Humphreys,32.2,"Humphreys County, Mississippi",28053,MS
1994,Mississippi,Lower Delta,Issaquena,31.4,"Issaquena County, Mississippi",28055,MS
1994,Mississippi,Lower Delta,Leflore,26.6,"Leflore County, Mississippi",28083,MS
1994,Mississippi,Central,Madison,33.4,"Madison County, Mississippi",28089,MS
1994,Mississippi,North Central,Marshall,28.9,"Marshall County, Mississippi",28093,MS
1994,Mississippi,East Central,Monroe,28.9,"Monroe County, Mississippi",28095,MS
1994,Mississippi,East Central,Noxubee,35.2,"Noxubee County, Mississippi",28103,MS
1994,Mississippi,North Central,Panola,27.0,"Panola County, Mississippi",28107,MS
1994,Mississippi,Northeast,Pontotoc,24.4,"Pontotoc County, Mississippi",28115,MS
1994,Mississippi,Northeast,Prentiss,25.3,"Prentiss County, Mississippi",28117,MS
1994,Mississippi,Upper Delta,Quitman,26.2,"Quitman County, Mississippi",28119,MS
1994,Mississippi,Lower Delta,Sharkey,30.7,"Sharkey County, Mississippi",28125,MS
1994,Mississippi,Lower Delta,Sunflower,27.8,"Sunflower County, Mississippi",28133,MS
1994,Mississippi,Upper Delta,Tallahatchie,32.2,"Tallahatchie County, Mississippi",28135,MS
1994,Mississippi,North Central,Tate,31.9,"Tate County, Mississippi",28137,MS
1994,Mississippi,Upper Delta,Tunica,27.6,"Tunica County, Mississippi",28143,MS
1994,Mississippi,Northeast,Union,25.8,"Union County, Mississippi",28145,MS
1994,Mississippi,Lower Delta,Washington,30.2,"Washington County, Mississippi",28151,MS
1994,Mississippi,Lower Delta,Yazoo,35.0,"Yazoo County, Mississippi",28163,MS
1993,Mississippi,Northeast,Alcorn,24.0,"Alcorn County, Mississippi",28003,MS
1993,Mississippi,North Central,Benton,23.6,"Benton County, Mississippi",28009,MS
1993,Mississippi,Upper Delta,Bolivar,24.6,"Bolivar County, Mississippi",28011,MS
1993,Mississippi,North Central,Calhoun,20.0,"Calhoun County, Mississippi",28013,MS
1993,Mississippi,Upper Delta,Coahoma,26.5,"Coahoma County, Mississippi",28027,MS
1993,Mississippi,North Central,De Soto,23.8,"De Soto County, Mississippi",28033,MS
1993,Mississippi,Southwest,Hinds,21.2,"Hinds County, Mississippi",28049,MS
1993,Mississippi,Central,Holmes,19.0,"Holmes County, Mississippi",28051,MS
1993,Mississippi,Lower Delta,Humphreys,20.0,"Humphreys County, Mississippi",28053,MS
1993,Mississippi,Lower Delta,Issaquena,21.1,"Issaquena County, Mississippi",28055,MS
1993,Mississippi,Lower Delta,Leflore,19.1,"Leflore County, Mississippi",28083,MS
1993,Mississippi,Central,Madison,21.1,"Madison County, Mississippi",28089,MS
1993,Mississippi,North Central,Marshall,24.3,"Marshall County, Mississippi",28093,MS
1993,Mississippi,East Central,Monroe,19.7,"Monroe County, Mississippi",28095,MS
1993,Mississippi,East Central,Noxubee,19.2,"Noxubee County, Mississippi",28103,MS
1993,Mississippi,North Central,Panola,18.9,"Panola County, Mississippi",28107,MS
1993,Mississippi,Northeast,Pontotoc,21.7,"Pontotoc County, Mississippi",28115,MS
1993,Mississippi,Northeast,Prentiss,24.6,"Prentiss County, Mississippi",28117,MS
1993,Mississippi,Upper Delta,Quitman,20.3,"Quitman County, Mississippi",28119,MS
1993,Mississippi,Lower Delta,Sharkey,21.3,"Sharkey County, Mississippi",28125,MS
1993,Mississippi,Lower Delta,Sunflower,20.1,"Sunflower County, Mississippi",28133,MS
1993,Mississippi,Upper Delta,Tallahatchie,21.7,"Tallahatchie County, Mississippi",28135,MS
1993,Mississippi,North Central,Tate,24.1,"Tate County, Mississippi",28137,MS
1993,Mississippi,Upper Delta,Tunica,26.0,"Tunica County, Mississippi",28143,MS
1993,Mississippi,Northeast,Union,24.3,"Union County, Mississippi",28145,MS
1993,Mississippi,Lower Delta,Washington,22.4,"Washington County, Mississippi",28151,MS
1993,Mississippi,Lower Delta,Yazoo,19.2,"Yazoo County, Mississippi",28163,MS
1992,Mississippi,Northeast,Alcorn,22.6,"Alcorn County, Mississippi",28003,MS
